zip,num_ev_vehicles,num_ev_stations,ev_vehicles_per_station
92707,833.0,12.0,69.41666666666667
92708,4025.0,17.0,236.76470588235293
92711,11.0,0.0,
92728,13.0,0.0,
92735,3.0,0.0,
92763,1.0,0.0,
92780,1701.0,29.0,58.6551724137931
92781,14.0,0.0,
92782,3229.0,14.0,230.64285714285714
92799,3.0,0.0,
92801,1386.0,14.0,99.0
92802,934.0,150.0,6.226666666666667
92803,8.0,1.0,8.0
92804,2094.0,7.0,299.14285714285717
92805,2140.0,41.0,52.19512195121951
92806,1123.0,20.0,56.15
92807,2573.0,10.0,257.3
92808,1784.0,2.0,892.0
92809,4.0,0.0,
92811,3.0,0.0,
92812,6.0,0.0,
92814,4.0,0.0,
92815,7.0,0.0,
92816,6.0,0.0,
92817,12.0,0.0,
92821,2643.0,15.0,176.2
92822,21.0,0.0,
92823,648.0,2.0,324.0
92831,1299.0,54.0,24.055555555555557
92832,742.0,50.0,14.84
92833,3210.0,11.0,291.8181818181818
92834,5.0,0.0,
92835,1900.0,7.0,271.42857142857144
92837,4.0,0.0,
92840,1668.0,6.0,278.0
92841,1277.0,1.0,1277.0
92842,6.0,0.0,
92843,1359.0,1.0,1359.0
92844,874.0,1.0,874.0
92845,581.0,0.0,
92846,1.0,0.0,
92856,6.0,0.0,
92859,9.0,0.0,
92860,539.0,4.0,134.75
92861,578.0,0.0,
92863,12.0,0.0,
92865,853.0,1.0,853.0
92866,375.0,8.0,46.875
92867,2039.0,7.0,291.2857142857143
92868,847.0,69.0,12.27536231884058
92869,1780.0,2.0,890.0
92870,2340.0,5.0,468.0
92871,4.0,0.0,
92872,1.0,0.0,
92877,8.0,0.0,
92878,470.0,1.0,470.0
92879,1268.0,8.0,158.5
92880,4133.0,6.0,688.8333333333334
92881,1545.0,4.0,386.25
92882,2362.0,19.0,124.3157894736842
92883,2556.0,4.0,639.0
92885,5.0,0.0,
92886,4066.0,15.0,271.06666666666666
92887,1652.0,4.0,413.0
92995,1.0,0.0,
93001,952.0,18.0,52.888888888888886
93002,10.0,1.0,10.0
93003,1471.0,19.0,77.42105263157895
93004,797.0,6.0,132.83333333333334
93005,2.0,0.0,
93006,9.0,0.0,
93007,2.0,0.0,
93009,0.0,2.0,0.0
93010,1669.0,27.0,61.81481481481482
93011,19.0,0.0,
93012,1887.0,10.0,188.7
93013,497.0,6.0,82.83333333333333
93014,6.0,0.0,
93015,378.0,3.0,126.0
93016,4.0,0.0,
93020,2.0,0.0,
93021,1852.0,14.0,132.28571428571428
93022,152.0,1.0,152.0
93023,791.0,11.0,71.9090909090909
93024,12.0,0.0,
93030,754.0,8.0,94.25
93031,10.0,0.0,
93032,1.0,0.0,
93033,755.0,5.0,151.0
93034,15.0,0.0,
93035,828.0,6.0,138.0
93036,1085.0,25.0,43.4
93040,31.0,0.0,
93041,290.0,7.0,41.42857142857143
93043,1.0,0.0,
93044,8.0,0.0,
93060,460.0,7.0,65.71428571428571
93061,2.0,0.0,
93062,4.0,0.0,
93063,2337.0,4.0,584.25
93064,1.0,0.0,
93065,3473.0,11.0,315.72727272727275
93066,145.0,1.0,145.0
93067,38.0,0.0,
93094,1.0,0.0,
93101,786.0,48.0,16.375
93102,6.0,0.0,
93103,636.0,5.0,127.2
93105,1268.0,6.0,211.33333333333334
93106,53.0,13.0,4.076923076923077
93108,1056.0,11.0,96.0
93109,545.0,7.0,77.85714285714286
93110,850.0,5.0,170.0
93111,807.0,2.0,403.5
93116,6.0,0.0,
93117,1277.0,34.0,37.55882352941177
93118,3.0,0.0,
93120,4.0,0.0,
93121,4.0,0.0,
93130,7.0,0.0,
93140,8.0,0.0,
93150,16.0,0.0,
93160,2.0,0.0,
93190,2.0,0.0,
93202,11.0,0.0,
93203,63.0,7.0,9.0
93204,22.0,2.0,11.0
93205,3.0,0.0,
93206,2.0,8.0,0.25
93207,3.0,0.0,
93210,81.0,10.0,8.1
93212,31.0,0.0,
93215,170.0,9.0,18.88888888888889
93216,1.0,0.0,
93218,2.0,0.0,
93219,10.0,0.0,
93220,2.0,0.0,
93221,156.0,2.0,78.0
93222,56.0,0.0,
93223,36.0,5.0,7.2
93224,2.0,0.0,
93225,78.0,0.0,
93227,2.0,0.0,
93230,638.0,39.0,16.358974358974358
93232,6.0,0.0,
93234,27.0,4.0,6.75
93235,12.0,0.0,
93238,7.0,0.0,
93239,5.0,8.0,0.625
93240,31.0,0.0,
93241,29.0,3.0,9.666666666666666
93242,7.0,0.0,
93243,20.0,8.0,2.5
93244,1.0,0.0,
93245,285.0,5.0,57.0
93246,3.0,1.0,3.0
93247,80.0,5.0,16.0
93249,4.0,6.0,0.6666666666666666
93250,48.0,7.0,6.857142857142857
93252,3.0,0.0,
93254,4.0,2.0,2.0
93255,5.0,0.0,
93256,13.0,0.0,
93257,417.0,11.0,37.90909090909091
93258,3.0,0.0,
93263,271.0,4.0,67.75
93265,47.0,0.0,
93266,5.0,0.0,
93267,14.0,0.0,
93268,41.0,2.0,20.5
93270,23.0,0.0,
93271,31.0,2.0,15.5
93272,14.0,0.0,
93274,532.0,10.0,53.2
93275,1.0,0.0,
93277,470.0,10.0,47.0
93279,9.0,0.0,
93280,90.0,6.0,15.0
93283,10.0,0.0,
93285,13.0,0.0,
93286,31.0,5.0,6.2
93287,2.0,0.0,
93290,13.0,0.0,
93291,972.0,14.0,69.42857142857143
93292,393.0,11.0,35.72727272727273
93301,147.0,49.0,3.0
93302,1.0,0.0,
93303,6.0,0.0,
93304,166.0,4.0,41.5
93305,93.0,1.0,93.0
93306,620.0,3.0,206.66666666666666
93307,293.0,6.0,48.833333333333336
93308,397.0,19.0,20.894736842105264
93309,460.0,7.0,65.71428571428571
93311,1633.0,11.0,148.45454545454547
93312,953.0,2.0,476.5
93313,946.0,15.0,63.06666666666667
93314,854.0,2.0,427.0
93351,1.0,0.0,
93380,3.0,0.0,
93383,1.0,0.0,
93384,3.0,0.0,
93386,1.0,0.0,
93387,3.0,0.0,
93388,1.0,0.0,
93389,6.0,0.0,
93390,4.0,0.0,
93401,1514.0,58.0,26.103448275862068
93402,444.0,1.0,444.0
93403,7.0,0.0,
93405,668.0,22.0,30.363636363636363
93406,11.0,0.0,
93407,12.0,11.0,1.0909090909090908
93408,5.0,0.0,
93412,9.0,0.0,
93420,1004.0,9.0,111.55555555555556
93421,12.0,0.0,
93422,743.0,16.0,46.4375
93423,1.0,0.0,
93424,72.0,3.0,24.0
93426,17.0,2.0,8.5
93427,222.0,3.0,74.0
93428,220.0,7.0,31.428571428571427
93430,105.0,3.0,35.0
93432,32.0,1.0,32.0
93433,239.0,3.0,79.66666666666667
93434,72.0,0.0,
93436,647.0,11.0,58.81818181818182
93437,74.0,0.0,
93438,3.0,0.0,
93440,48.0,2.0,24.0
93441,51.0,0.0,
93442,270.0,3.0,90.0
93443,5.0,0.0,
93444,644.0,0.0,
93445,72.0,0.0,
93446,794.0,55.0,14.436363636363636
93447,26.0,0.0,
93448,9.0,0.0,
93449,427.0,23.0,18.565217391304348
93450,3.0,1.0,3.0
93451,56.0,1.0,56.0
93452,9.0,3.0,3.0
93453,63.0,1.0,63.0
93454,342.0,35.0,9.771428571428572
93455,871.0,14.0,62.214285714285715
93456,13.0,0.0,
93457,5.0,0.0,
93458,312.0,5.0,62.4
93460,208.0,10.0,20.8
93461,12.0,1.0,12.0
93463,314.0,9.0,34.888888888888886
93464,4.0,0.0,
93465,327.0,5.0,65.4
93475,1.0,0.0,
93483,5.0,0.0,
93499,0.0,1.0,0.0
93501,41.0,12.0,3.4166666666666665
93502,1.0,0.0,
93504,3.0,0.0,
93505,124.0,0.0,
93510,195.0,1.0,195.0
93513,10.0,0.0,
93514,137.0,7.0,19.571428571428573
93515,3.0,0.0,
93516,18.0,4.0,4.5
93517,11.0,3.0,3.6666666666666665
93518,2.0,0.0,
93519,1.0,0.0,
93523,46.0,4.0,11.5
93526,7.0,0.0,
93527,6.0,8.0,0.75
93529,6.0,0.0,
93531,23.0,0.0,
93532,61.0,0.0,
93534,517.0,24.0,21.541666666666668
93535,747.0,10.0,74.7
93536,1591.0,12.0,132.58333333333334
93539,4.0,0.0,
93541,8.0,1.0,8.0
93543,100.0,2.0,50.0
93544,9.0,0.0,
93545,18.0,1.0,18.0
93546,93.0,7.0,13.285714285714286
93548,1.0,0.0,
93549,1.0,2.0,0.5
93550,803.0,7.0,114.71428571428571
93551,1853.0,20.0,92.65
93552,637.0,2.0,318.5
93553,32.0,0.0,
93555,290.0,3.0,96.66666666666667
93556,1.0,0.0,
93560,264.0,0.0,
93561,425.0,15.0,28.333333333333332
93562,4.0,1.0,4.0
93563,2.0,0.0,
93581,9.0,0.0,
93584,2.0,0.0,
93590,4.0,0.0,
93591,56.0,0.0,
93592,1.0,0.0,
93596,1.0,0.0,
93599,11.0,0.0,
93601,21.0,1.0,21.0
93602,20.0,0.0,
93603,2.0,0.0,
93604,7.0,0.0,
93605,4.0,0.0,
93606,2.0,0.0,
93609,39.0,0.0,
93610,154.0,7.0,22.0
93611,974.0,12.0,81.16666666666667
93612,282.0,16.0,17.625
93613,11.0,0.0,
93614,120.0,4.0,30.0
93615,8.0,0.0,
93616,19.0,1.0,19.0
93618,148.0,3.0,49.333333333333336
93619,2216.0,0.0,
93620,44.0,0.0,
93621,7.0,0.0,
93622,41.0,7.0,5.857142857142857
93623,0.0,3.0,0.0
93624,1.0,0.0,
93625,146.0,4.0,36.5
93626,121.0,0.0,
93630,132.0,11.0,12.0
93631,193.0,2.0,96.5
93635,576.0,11.0,52.36363636363637
93636,644.0,1.0,644.0
93637,353.0,11.0,32.09090909090909
93638,192.0,9.0,21.333333333333332
93639,7.0,0.0,
93640,22.0,10.0,2.2
93641,2.0,0.0,
93643,34.0,0.0,
93644,77.0,11.0,7.0
93645,2.0,1.0,2.0
93646,30.0,2.0,15.0
93647,32.0,1.0,32.0
93648,65.0,4.0,16.25
93649,2.0,0.0,
93650,82.0,4.0,20.5
93651,11.0,1.0,11.0
93653,10.0,0.0,
93654,199.0,2.0,99.5
93656,16.0,0.0,
93657,331.0,5.0,66.2
93660,8.0,1.0,8.0
93662,167.0,9.0,18.555555555555557
93664,10.0,0.0,
93666,2.0,0.0,
93667,15.0,0.0,
93668,4.0,0.0,
93669,1.0,0.0,
93673,4.0,2.0,2.0
93675,21.0,0.0,
93701,26.0,0.0,
93702,131.0,1.0,131.0
93703,92.0,6.0,15.333333333333334
93704,382.0,19.0,20.105263157894736
93705,187.0,0.0,
93706,179.0,7.0,25.571428571428573
93710,261.0,14.0,18.642857142857142
93711,857.0,7.0,122.42857142857143
93712,1.0,0.0,
93718,1.0,0.0,
93720,1203.0,32.0,37.59375
93721,150.0,27.0,5.555555555555555
93722,975.0,24.0,40.625
93723,401.0,0.0,
93724,1.0,0.0,
93725,169.0,0.0,
93726,222.0,8.0,27.75
93727,1242.0,15.0,82.8
93728,105.0,9.0,11.666666666666666
93729,10.0,0.0,
93730,877.0,3.0,292.3333333333333
93737,239.0,0.0,
93740,2.0,7.0,0.2857142857142857
93745,3.0,0.0,
93747,1.0,0.0,
93755,4.0,0.0,
93771,2.0,0.0,
93772,1.0,0.0,
93790,1.0,0.0,
93791,3.0,0.0,
93792,2.0,0.0,
93794,2.0,0.0,
93901,351.0,18.0,19.5
93902,2.0,0.0,
93905,349.0,10.0,34.9
93906,644.0,3.0,214.66666666666666
93907,423.0,7.0,60.42857142857143
93908,539.0,5.0,107.8
93912,12.0,0.0,
93915,1.0,0.0,
93920,19.0,4.0,4.75
93921,154.0,3.0,51.333333333333336
93922,23.0,0.0,
93923,782.0,19.0,41.1578947368421
93924,377.0,3.0,125.66666666666667
93925,12.0,0.0,
93926,70.0,0.0,
93927,105.0,1.0,105.0
93928,3.0,0.0,
93930,113.0,5.0,22.6
93932,5.0,0.0,
93933,850.0,35.0,24.285714285714285
93940,1005.0,25.0,40.2
93942,19.0,0.0,
93943,2.0,0.0,
93944,5.0,0.0,
93950,557.0,16.0,34.8125
93953,346.0,7.0,49.42857142857143
93954,1.0,0.0,
93955,579.0,32.0,18.09375
93960,180.0,8.0,22.5
93962,11.0,0.0,
94002,2696.0,2.0,1348.0
94004,1.0,0.0,
94005,353.0,41.0,8.609756097560975
94010,4357.0,97.0,44.91752577319588
94011,7.0,0.0,
94014,1529.0,8.0,191.125
94015,2351.0,12.0,195.91666666666666
94017,3.0,0.0,
94018,169.0,2.0,84.5
94019,799.0,10.0,79.9
94020,77.0,0.0,
94021,4.0,0.0,
94022,3313.0,20.0,165.65
94023,30.0,0.0,
94024,3662.0,4.0,915.5
94025,4475.0,307.0,14.576547231270359
94026,15.0,0.0,
94027,1149.0,3.0,383.0
94028,1112.0,5.0,222.4
94030,1752.0,25.0,70.08
94035,2.0,1.0,2.0
94037,206.0,0.0,
94038,159.0,1.0,159.0
94039,7.0,0.0,
94040,3394.0,43.0,78.93023255813954
94041,1409.0,10.0,140.9
94042,11.0,0.0,
94043,6002.0,93.0,64.53763440860214
94044,1821.0,5.0,364.2
94056,1.0,0.0,
94060,22.0,0.0,
94061,1968.0,10.0,196.8
94062,2950.0,18.0,163.88888888888889
94063,1248.0,111.0,11.243243243243244
94064,5.0,0.0,
94065,1435.0,63.0,22.77777777777778
94066,1864.0,12.0,155.33333333333334
94070,3309.0,15.0,220.6
94074,9.0,0.0,
94080,6844.0,192.0,35.645833333333336
94083,9.0,0.0,
94085,2073.0,19.0,109.10526315789474
94086,3586.0,112.0,32.017857142857146
94087,5201.0,24.0,216.70833333333334
94088,9.0,0.0,
94089,1525.0,31.0,49.193548387096776
94102,534.0,24.0,22.25
94103,1168.0,59.0,19.796610169491526
94104,104.0,5.0,20.8
94105,1005.0,36.0,27.916666666666668
94107,3077.0,40.0,76.925
94108,185.0,29.0,6.379310344827586
94109,1254.0,18.0,69.66666666666667
94110,2258.0,13.0,173.69230769230768
94111,211.0,37.0,5.702702702702703
94112,2584.0,8.0,323.0
94113,1.0,0.0,
94114,2021.0,0.0,
94115,1246.0,9.0,138.44444444444446
94116,2183.0,11.0,198.45454545454547
94117,1412.0,3.0,470.6666666666667
94118,1589.0,7.0,227.0
94119,7.0,0.0,
94121,1710.0,2.0,855.0
94122,2327.0,8.0,290.875
94123,1256.0,39.0,32.205128205128204
94124,1610.0,8.0,201.25
94125,1.0,0.0,
94126,3.0,0.0,
94127,1521.0,0.0,
94128,5.0,106.0,0.04716981132075472
94129,192.0,6.0,32.0
94130,53.0,0.0,
94131,1886.0,1.0,1886.0
94132,1094.0,29.0,37.724137931034484
94133,605.0,6.0,100.83333333333333
94134,1366.0,0.0,
94140,1.0,0.0,
94141,1.0,0.0,
94142,1.0,0.0,
94143,22.0,5.0,4.4
94146,2.0,0.0,
94147,8.0,0.0,
94158,542.0,130.0,4.1692307692307695
94159,2.0,0.0,
94164,2.0,0.0,
94172,1.0,0.0,
94188,11.0,0.0,
94203,1.0,0.0,
94214,1.0,0.0,
94244,8.0,0.0,
94295,1.0,0.0,
94296,5.0,0.0,
94297,3.0,0.0,
94301,2091.0,29.0,72.10344827586206
94302,14.0,0.0,
94303,3018.0,22.0,137.1818181818182
94304,380.0,69.0,5.507246376811594
94305,549.0,51.0,10.764705882352942
94306,3000.0,88.0,34.09090909090909
94309,6.0,0.0,
94401,1203.0,37.0,32.513513513513516
94402,2257.0,52.0,43.40384615384615
94403,2877.0,128.0,22.4765625
94404,3118.0,49.0,63.63265306122449
94450,1.0,0.0,
94452,1.0,0.0,
94501,3011.0,23.0,130.91304347826087
94502,1100.0,26.0,42.30769230769231
94503,917.0,11.0,83.36363636363636
94505,659.0,0.0,
94506,3130.0,2.0,1565.0
94507,1593.0,2.0,796.5
94508,79.0,1.0,79.0
94509,1030.0,14.0,73.57142857142857
94510,1135.0,5.0,227.0
94511,67.0,0.0,
94512,2.0,0.0,
94513,3323.0,30.0,110.76666666666667
94514,10.0,1.0,10.0
94515,239.0,21.0,11.380952380952381
94516,14.0,0.0,
94517,563.0,0.0,
94518,930.0,0.0,
94519,498.0,2.0,249.0
94520,717.0,22.0,32.59090909090909
94521,1448.0,5.0,289.6
94522,6.0,0.0,
94523,1655.0,22.0,75.22727272727273
94524,6.0,0.0,
94525,85.0,0.0,
94526,2636.0,6.0,439.3333333333333
94528,113.0,0.0,
94530,1396.0,5.0,279.2
94531,1835.0,2.0,917.5
94533,1742.0,20.0,87.1
94534,2148.0,30.0,71.6
94535,52.0,0.0,
94536,5019.0,6.0,836.5
94537,8.0,0.0,
94538,9832.0,88.0,111.72727272727273
94539,7205.0,47.0,153.29787234042553
94540,11.0,0.0,
94541,1814.0,8.0,226.75
94542,1093.0,26.0,42.03846153846154
94543,2.0,0.0,
94544,3072.0,50.0,61.44
94545,1427.0,38.0,37.55263157894737
94546,2087.0,7.0,298.14285714285717
94547,1471.0,12.0,122.58333333333333
94548,9.0,0.0,
94549,2771.0,6.0,461.8333333333333
94550,2645.0,12.0,220.41666666666666
94551,1785.0,39.0,45.76923076923077
94552,1393.0,0.0,
94553,1736.0,36.0,48.22222222222222
94555,3267.0,13.0,251.30769230769232
94556,1309.0,8.0,163.625
94557,1.0,0.0,
94558,2231.0,75.0,29.746666666666666
94559,896.0,62.0,14.451612903225806
94560,3849.0,32.0,120.28125
94561,1460.0,14.0,104.28571428571429
94562,15.0,5.0,3.0
94563,2418.0,0.0,
94564,657.0,3.0,219.0
94565,2225.0,20.0,111.25
94566,4030.0,30.0,134.33333333333334
94567,12.0,0.0,
94568,8071.0,78.0,103.47435897435898
94569,4.0,0.0,
94570,2.0,0.0,
94571,289.0,2.0,144.5
94572,224.0,0.0,
94573,31.0,5.0,6.2
94574,381.0,37.0,10.297297297297296
94575,2.0,0.0,
94576,4.0,1.0,4.0
94577,1551.0,9.0,172.33333333333334
94578,951.0,7.0,135.85714285714286
94579,881.0,8.0,110.125
94580,868.0,4.0,217.0
94581,9.0,0.0,
94582,6272.0,8.0,784.0
94583,3236.0,22.0,147.0909090909091
94585,576.0,7.0,82.28571428571429
94586,60.0,0.0,
94587,3918.0,7.0,559.7142857142857
94588,2844.0,55.0,51.70909090909091
94589,432.0,3.0,144.0
94590,590.0,26.0,22.692307692307693
94591,1763.0,7.0,251.85714285714286
94592,79.0,3.0,26.333333333333332
94595,910.0,2.0,455.0
94596,1406.0,29.0,48.48275862068966
94597,1202.0,21.0,57.23809523809524
94598,1945.0,24.0,81.04166666666667
94599,86.0,9.0,9.555555555555555
94601,614.0,0.0,
94602,1470.0,2.0,735.0
94603,319.0,2.0,159.5
94604,11.0,0.0,
94605,1499.0,3.0,499.6666666666667
94606,668.0,2.0,334.0
94607,831.0,45.0,18.466666666666665
94608,1236.0,23.0,53.73913043478261
94609,690.0,17.0,40.588235294117645
94610,1548.0,0.0,
94611,3416.0,5.0,683.2
94612,661.0,58.0,11.39655172413793
94613,1.0,0.0,
94614,2.0,0.0,
94618,1431.0,0.0,
94619,1033.0,1.0,1033.0
94620,1.0,0.0,
94621,312.0,16.0,19.5
94623,4.0,0.0,
94624,1.0,0.0,
94626,1.0,0.0,
94656,1.0,0.0,
94661,2.0,0.0,
94662,7.0,0.0,
94701,2.0,0.0,
94702,792.0,2.0,396.0
94703,686.0,0.0,
94704,292.0,42.0,6.9523809523809526
94705,1039.0,8.0,129.875
94706,960.0,1.0,960.0
94707,1213.0,1.0,1213.0
94708,1156.0,0.0,
94709,286.0,1.0,286.0
94710,406.0,15.0,27.066666666666666
94712,8.0,0.0,
94720,5.0,1.0,5.0
94801,535.0,1.0,535.0
94802,1.0,0.0,
94803,1023.0,0.0,
94804,1152.0,18.0,64.0
94805,476.0,2.0,238.0
94806,1174.0,23.0,51.04347826086956
94807,7.0,0.0,
94808,1.0,0.0,
94820,4.0,0.0,
94901,2148.0,24.0,89.5
94903,1794.0,41.0,43.75609756097561
94904,1193.0,12.0,99.41666666666667
94906,1.0,0.0,
94912,5.0,0.0,
94913,11.0,0.0,
94914,3.0,0.0,
94915,7.0,0.0,
94920,1511.0,13.0,116.23076923076923
94922,16.0,0.0,
94923,92.0,0.0,
94924,56.0,0.0,
94925,871.0,8.0,108.875
94927,7.0,0.0,
94928,1062.0,48.0,22.125
94929,10.0,1.0,10.0
94930,468.0,3.0,156.0
94931,266.0,5.0,53.2
94933,38.0,0.0,
94937,92.0,1.0,92.0
94938,30.0,0.0,
94939,638.0,13.0,49.07692307692308
94940,12.0,0.0,
94941,2993.0,11.0,272.09090909090907
94942,12.0,0.0,
94945,917.0,20.0,45.85
94946,75.0,0.0,
94947,1003.0,11.0,91.18181818181819
94948,11.0,0.0,
94949,1015.0,19.0,53.421052631578945
94950,10.0,2.0,5.0
94951,181.0,0.0,
94952,1573.0,24.0,65.54166666666667
94953,11.0,0.0,
94954,1225.0,18.0,68.05555555555556
94955,4.0,0.0,
94956,61.0,3.0,20.333333333333332
94957,294.0,2.0,147.0
94960,1187.0,16.0,74.1875
94963,43.0,0.0,
94964,14.0,0.0,
94965,794.0,4.0,198.5
94966,8.0,0.0,
94970,35.0,3.0,11.666666666666666
94971,19.0,0.0,
94972,11.0,0.0,
94973,90.0,0.0,
94975,7.0,0.0,
94976,5.0,0.0,
94977,8.0,0.0,
94978,5.0,0.0,
94979,3.0,0.0,
94999,1.0,0.0,
95001,34.0,0.0,
95002,92.0,6.0,15.333333333333334
95003,1170.0,4.0,292.5
95004,111.0,0.0,
95005,204.0,0.0,
95006,274.0,0.0,
95007,14.0,0.0,
95008,3269.0,53.0,61.679245283018865
95009,4.0,0.0,
95010,294.0,7.0,42.0
95011,9.0,0.0,
95012,91.0,0.0,
95013,2.0,0.0,
95014,6681.0,114.0,58.60526315789474
95015,28.0,0.0,
95017,20.0,0.0,
95018,243.0,3.0,81.0
95019,48.0,0.0,
95020,2777.0,31.0,89.58064516129032
95021,8.0,0.0,
95023,1490.0,16.0,93.125
95024,9.0,0.0,
95030,1813.0,17.0,106.6470588235294
95031,32.0,0.0,
95032,3086.0,6.0,514.3333333333334
95033,889.0,1.0,889.0
95035,6754.0,79.0,85.49367088607595
95036,12.0,0.0,
95037,3631.0,18.0,201.72222222222223
95038,10.0,0.0,
95039,20.0,0.0,
95041,19.0,0.0,
95042,2.0,0.0,
95043,8.0,2.0,4.0
95044,5.0,0.0,
95045,175.0,0.0,
95046,232.0,4.0,58.0
95050,2175.0,40.0,54.375
95051,4913.0,18.0,272.94444444444446
95052,9.0,0.0,
95053,3.0,5.0,0.6
95054,2429.0,294.0,8.261904761904763
95055,15.0,0.0,
95056,2.0,0.0,
95060,1900.0,29.0,65.51724137931035
95061,7.0,0.0,
95062,1096.0,5.0,219.2
95063,22.0,0.0,
95064,45.0,14.0,3.2142857142857144
95065,397.0,3.0,132.33333333333334
95066,883.0,7.0,126.14285714285714
95067,9.0,0.0,
95070,4870.0,15.0,324.6666666666667
95071,4.0,0.0,
95073,439.0,1.0,439.0
95075,16.0,0.0,
95076,1205.0,28.0,43.035714285714285
95077,4.0,0.0,
95103,2.0,0.0,
95106,1.0,0.0,
95108,1.0,0.0,
95109,5.0,0.0,
95110,821.0,81.0,10.135802469135802
95111,1971.0,2.0,985.5
95112,1963.0,97.0,20.237113402061855
95113,253.0,64.0,3.953125
95116,956.0,2.0,478.0
95117,1301.0,52.0,25.01923076923077
95118,2011.0,14.0,143.64285714285714
95119,862.0,4.0,215.5
95120,4438.0,2.0,2219.0
95121,2045.0,6.0,340.8333333333333
95122,1265.0,5.0,253.0
95123,3614.0,11.0,328.54545454545456
95124,3977.0,5.0,795.4
95125,3771.0,4.0,942.75
95126,1911.0,41.0,46.609756097560975
95127,1947.0,2.0,973.5
95128,1790.0,62.0,28.870967741935484
95129,3346.0,13.0,257.38461538461536
95130,978.0,0.0,
95131,2276.0,26.0,87.53846153846153
95132,2527.0,2.0,1263.5
95133,1725.0,38.0,45.39473684210526
95134,2624.0,99.0,26.505050505050505
95135,2403.0,9.0,267.0
95136,2735.0,6.0,455.8333333333333
95138,2437.0,10.0,243.7
95139,445.0,1.0,445.0
95140,28.0,0.0,
95141,3.0,0.0,
95148,3110.0,2.0,1555.0
95150,8.0,0.0,
95151,10.0,0.0,
95152,10.0,0.0,
95153,12.0,0.0,
95154,7.0,0.0,
95155,5.0,0.0,
95156,1.0,0.0,
95157,10.0,0.0,
95158,6.0,0.0,
95159,1.0,0.0,
95160,6.0,0.0,
95161,31.0,0.0,
95164,4.0,0.0,
95170,3.0,0.0,
95172,1.0,0.0,
95173,10.0,0.0,
95190,1.0,0.0,
95201,4.0,0.0,
95202,115.0,5.0,23.0
95203,101.0,1.0,101.0
95204,314.0,5.0,62.8
95205,225.0,1.0,225.0
95206,762.0,4.0,190.5
95207,465.0,10.0,46.5
95208,7.0,0.0,
95209,893.0,2.0,446.5
95210,352.0,5.0,70.4
95211,2.0,5.0,0.4
95212,793.0,5.0,158.6
95215,178.0,1.0,178.0
95219,1015.0,7.0,145.0
95220,114.0,3.0,38.0
95221,3.0,0.0,
95222,62.0,1.0,62.0
95223,60.0,3.0,20.0
95224,3.0,0.0,
95225,6.0,0.0,
95227,15.0,0.0,
95228,108.0,1.0,108.0
95229,1.0,0.0,
95230,9.0,0.0,
95231,26.0,1.0,26.0
95233,1.0,0.0,
95236,53.0,0.0,
95237,28.0,1.0,28.0
95240,522.0,15.0,34.8
95241,10.0,0.0,
95242,644.0,12.0,53.666666666666664
95245,20.0,0.0,
95246,12.0,0.0,
95247,87.0,3.0,29.0
95248,3.0,0.0,
95249,25.0,0.0,
95251,3.0,0.0,
95252,134.0,0.0,
95253,6.0,0.0,
95254,17.0,0.0,
95255,5.0,0.0,
95257,2.0,0.0,
95258,69.0,0.0,
95261,0.0,1.0,0.0
95267,6.0,0.0,
95269,5.0,0.0,
95301,372.0,6.0,62.0
95303,13.0,0.0,
95304,552.0,8.0,69.0
95305,1.0,1.0,1.0
95306,14.0,0.0,
95307,489.0,6.0,81.5
95309,2.0,0.0,
95310,19.0,0.0,
95311,8.0,0.0,
95313,14.0,0.0,
95315,96.0,1.0,96.0
95316,85.0,0.0,
95317,4.0,0.0,
95318,6.0,2.0,3.0
95319,6.0,1.0,6.0
95320,120.0,2.0,60.0
95321,85.0,11.0,7.7272727272727275
95322,70.0,5.0,14.0
95323,10.0,0.0,
95324,75.0,0.0,
95325,1.0,0.0,
95326,159.0,2.0,79.5
95327,47.0,4.0,11.75
95328,52.0,0.0,
95329,23.0,0.0,
95330,2298.0,11.0,208.9090909090909
95333,12.0,0.0,
95334,194.0,1.0,194.0
95335,6.0,0.0,
95336,705.0,10.0,70.5
95337,1901.0,27.0,70.4074074074074
95338,98.0,3.0,32.666666666666664
95340,438.0,4.0,109.5
95341,170.0,0.0,
95343,5.0,3.0,1.6666666666666667
95344,5.0,0.0,
95345,6.0,1.0,6.0
95346,8.0,1.0,8.0
95347,1.0,0.0,
95348,358.0,4.0,89.5
95350,537.0,3.0,179.0
95351,267.0,3.0,89.0
95352,7.0,0.0,
95353,2.0,0.0,
95354,231.0,13.0,17.76923076923077
95355,945.0,1.0,945.0
95356,883.0,14.0,63.07142857142857
95357,142.0,0.0,
95358,229.0,4.0,57.25
95360,137.0,0.0,
95361,418.0,7.0,59.714285714285715
95363,699.0,7.0,99.85714285714286
95364,3.0,0.0,
95365,18.0,0.0,
95366,408.0,3.0,136.0
95367,307.0,0.0,
95368,202.0,0.0,
95369,4.0,0.0,
95370,262.0,7.0,37.42857142857143
95372,29.0,0.0,
95373,1.0,0.0,
95374,13.0,0.0,
95375,1.0,0.0,
95376,1181.0,16.0,73.8125
95377,2790.0,14.0,199.28571428571428
95378,14.0,0.0,
95379,23.0,1.0,23.0
95380,453.0,21.0,21.571428571428573
95381,11.0,0.0,
95382,816.0,4.0,204.0
95383,42.0,1.0,42.0
95385,1.0,0.0,
